message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630061.173418956";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630061.171486485";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630061.158147569";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630061.157256245";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630061.155115354";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630061.142904462";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630061.141171463";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630061.138843540";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630061.125788645";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630061.124089383";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630061.122567858";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630061.110479763";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630061.109685824";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630061.107333445";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630061.098099874";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630061.095953708";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630061.092310039";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630061.078553483";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630061.077525118";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630061.075282217";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630061.062982543";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630061.062086975";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630061.059121379";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630061.046915351";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630061.044850830";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630061.043989469";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630061.034327896";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630061.034048395";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630061.027091549";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630061.016755523";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630061.012864045";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630061.010782660";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.999238037";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.999092676";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.994843711";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.984340822";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.982402864";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.979594401";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.965912225";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.963999614";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.963356710";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.950884488";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.949281862";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.947003706";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.934885390";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.932882281";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.930676906";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.918360911";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.917250458";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.915447522";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.902313870";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.902164152";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.899251035";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.887011714";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.886515238";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.883198860";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.869540134";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.868856779";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.866897720";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.858975534";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.854616841";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.851555512";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.837442638";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.836570575";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.835256944";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.821766175";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.820947641";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.818735846";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.806389869";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.805041135";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.802855246";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.791409673";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.788788047";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.787803837";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.774692048";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.772777529";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.771272357";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.762569155";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.754951919";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.742733574";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.740650162";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.739627361";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.731733845";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.727745811";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.723105907";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.711557985";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.710079270";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.706943116";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.693833124";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.693242454";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.678779392";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.678661310";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.677124563";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.663405167";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.659838053";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.650222173";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.643704889";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.630637208";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.614620619";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.596203378";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.595492670";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.582550223";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.581443915";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.578854762";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.566441725";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.564381983";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.563359995";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.550444913";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.549434506";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.548546500";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.533571529";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.532535828";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.530820324";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.520008936";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.518592250";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.514734648";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.502365492";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.501007081";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.499583229";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.486835746";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.486677511";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.483073667";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.469816125";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.468416624";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.467205031";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.456018263";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.455849770";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.454714194";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.438635722";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim1.sim";"1695630060.436734793";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim3.sim";"1695630060.435294404";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.108356, y=11.114286])";"30";"turtlesim2.sim";"1695630060.422153447";"./src/turtle.cpp:update:260"
